account_id,status,cos,rim_age,loan,s_plus_c,fico_b,ck_returns,max_days_neg,num_times_neg,ntriggers,avg_bal6,avg_bal3,probability_score_n
xfOyAz2GCk4k,Active,0,41,0,0,0,,0,0,1,5.0,5.0,5.162355228094384e-05
aQCKIhuraBWc,Active,0,41,0,1,0,,0,0,0,304.0,554.0,7.253192598000169e-05
UqT5UQYLFd10,Active,0,41,0,1,0,,0,0,0,304.0,554.0,7.253192598000169e-05
nThGl8ui1DfS,Active,0,41,1,0,0,,0,0,0,5.0,5.0,1.9792989405686967e-05
Uk2x8idw48Nu,Active,0,41,0,0,746,,4,29,0,3409.0,1446.0,0.0008640424348413944
Jl0zfSQUVKni,Active,0,41,0,0,746,,0,0,0,3409.0,1446.0,0.00010911821300396696
ikKEYvadJYiZ,Active,0,41,0,0,746,,0,0,0,3409.0,1446.0,0.00010911821300396696
cXz3LGjpuAxM,Active,0,41,0,0,746,,0,0,0,3409.0,1446.0,0.00010911821300396696
GoYgGWWE8lmf,Active,0,41,0,0,760,,0,0,0,63326.0,63929.0,0.00010911821300396696
knuAvmAxFlAZ,Active,0,41,0,0,760,,0,0,0,63326.0,63929.0,0.00010911821300396696
jM0SKpQUiBS5,Active,0,41,0,0,566,,0,0,2,476.0,345.0,0.0005339075578376651
zVWLdOEsTWEF,Active,0,41,0,0,566,,0,0,2,476.0,345.0,0.0005339075578376651
FPw8qtDLwPih,Active,0,41,0,0,566,,0,0,2,476.0,345.0,0.0005339075578376651
gI8tYTZvge8V,Active,0,41,0,1,0,,0,0,0,26046.0,26092.0,7.253192598000169e-05
TubK6I4SrqwP,Active,0,41,0,1,0,,0,0,0,26046.0,26092.0,7.253192598000169e-05
4EkI719OMHpZ,Active,0,41,1,1,690,,3,7,0,2004.0,1777.0,0.017890311935381265
vyCDW9dPffVB,Active,0,41,1,1,690,,0,0,0,2004.0,1777.0,0.00015333897317759693
nH562fo7iutv,Active,0,41,0,0,0,,0,0,0,6424.0,6184.0,3.1499417673330754e-05
5muuLzsfBRMl,Active,0,41,0,1,0,,5,5,0,15562.0,17458.0,0.0005644054035656154
qsRDOuTn9YKz,Active,0,41,0,1,0,1.0,0,0,0,15562.0,17458.0,0.00021351221948862076
Icfhe7QlL30v,Active,0,41,0,0,681,,0,0,0,8338.0,5971.0,7.99038534751162e-05
Q58qM3lRT5yC,Active,0,13,1,0,0,,0,0,0,5.0,5.0,1.6733418306102976e-05
OwNBa8VuLauL,Active,0,39,1,0,0,,35,21,7,1886.0,3153.0,0.0029505334550245332
pMJylD0uXgLt,Active,0,39,1,0,0,,0,0,7,1886.0,3153.0,0.0002581230364739895
xLeVJFLMSU4J,Active,0,40,0,0,767,,2,5,0,30.0,30.0,0.0016652896301820874
9SomHcwSXv3t,Active,0,40,0,0,767,,0,0,0,30.0,30.0,0.00016488469555042684
b06pJRBkfwzC,Active,0,2,0,0,0,,0,0,0,43.0,34.0,3.753930650418624e-05
KX01HOPxjZSM,Active,0,36,1,1,0,,0,0,0,29418.0,29282.0,5.1955437811557204e-05
y0taNOTEZzRL,Active,0,36,1,1,0,,0,0,0,29418.0,29282.0,5.1955437811557204e-05
8fNSmMgKtojP,Active,0,1,1,0,717,,0,0,0,24.0,19.0,0.00021817797096446157
3o8QSX5g204B,Active,0,14,1,1,0,,0,0,0,5.0,5.0,5.367866106098518e-05
nYY5iAUWeWGo,Active,0,7,1,0,0,,0,0,0,25.0,25.0,1.371088728774339e-05
Ry4m3pPH179w,Active,0,14,1,0,0,,0,0,0,5.0,5.0,2.6094932763953693e-05
fyGApbMlLcEb,Active,0,1,0,0,0,,0,0,0,0.0,0.0,0.0026872940361499786
OLrwgn7Oy6ha,Active,0,23,1,1,0,,0,0,0,12.0,12.0,3.6390978493727744e-05
o0LV4xR3hUTX,Active,0,23,1,1,0,,0,0,0,12.0,12.0,3.6390978493727744e-05
AWYEZCQS003a,Active,0,26,1,0,0,,0,0,0,545.0,580.0,2.1106423446326517e-05
BabKotQgyUfy,Active,0,36,1,1,0,,0,0,0,5.0,5.0,5.1955437811557204e-05
rqcyFyuZJ0sV,Active,0,12,1,1,0,,0,0,0,14315.0,10292.0,2.625841625558678e-05
qvKfuBreClmW,Active,0,12,1,1,0,,0,0,0,14315.0,10292.0,2.625841625558678e-05
edKuxmVIdkzj,Active,0,0,1,1,0,,0,0,0,6545.0,,0.00023261894239112735
dpGIlhVeoi7r,Active,0,8,1,0,0,,0,0,0,301.0,140.0,1.371088728774339e-05
cISwrtUBoDfC,Active,0,8,1,0,0,,0,0,0,301.0,140.0,1.371088728774339e-05
RoevDCACWC8M,Active,0,11,0,0,0,,0,0,0,969.0,975.0,2.248277269245591e-05
bilLxEQgxVoe,Active,0,19,0,0,0,,0,0,0,13547.0,13564.0,3.0497400075546466e-05
hCmN5VM2jFSt,Active,0,19,0,0,0,,0,0,0,13547.0,13564.0,3.0497400075546466e-05
KRr9bKUGHuu4,Active,0,19,0,0,0,,0,0,0,13547.0,13564.0,3.0497400075546466e-05
9pm1ZihykDjq,Active,0,40,0,0,0,,0,0,0,5.0,5.0,5.1783648814307526e-05
JRnmesnTBWwF,Active,0,20,1,0,0,,0,0,0,74.0,74.0,2.0224884792696685e-05
E7px8nI2wXvo,Active,0,20,1,0,0,,0,0,0,74.0,74.0,2.0224884792696685e-05
Z9pqfeJPvny5,Active,0,19,1,0,0,,0,0,0,935.0,939.0,2.0224884792696685e-05
fS007WuqaTX3,Active,0,2,0,0,0,,0,0,10,18.0,15.0,0.00012008791964035481
54OPhQCDWKlf,Active,0,18,1,1,0,,0,0,0,417.0,405.0,4.594901474774815e-05
TRJfrlFYtNnC,Active,0,18,1,1,0,,0,0,0,417.0,405.0,4.594901474774815e-05
TBzvsCzD9MRi,Active,0,3,0,0,815,,87,2,0,-613.0,-1228.0,0.0019903568617056834
pAHuapxWBof7,Active,0,13,0,0,0,,0,0,0,137.0,170.0,2.7069148927694187e-05
nmLhE2noeD62,Active,0,2,1,0,0,,0,0,5,11.0,9.0,8.379826613236219e-05
4rIgaZIgUBYt,Active,0,12,0,0,0,,0,0,0,300.0,400.0,1.7539134205435403e-05
kVRnq4IFaWuS,Active,0,12,0,0,0,,0,0,0,300.0,400.0,1.7539134205435403e-05
FNGFGJDvDGkY,Active,0,32,1,0,0,,0,0,0,8580.0,8099.0,1.7198721252498217e-05
ZNy4Tcrn8ll0,Active,0,32,1,0,0,,0,0,0,8580.0,8099.0,1.7198721252498217e-05
TUbNZDiEqofA,Active,0,6,0,0,0,,0,0,0,10085.0,10135.0,1.5304724001907744e-05
pSbK13ZxTqWK,Active,0,6,0,0,0,,0,0,0,10085.0,10135.0,1.5304724001907744e-05
BCygbbMLs7Kj,Active,0,16,1,0,0,,0,0,0,5.0,5.0,3.330008257762529e-05
WJKPo0OBaNuS,Active,0,12,1,0,0,,0,0,0,2183.0,2737.0,1.5023617379483767e-05
9kk2mtaj3fte,Active,0,41,0,1,701,,1,1,0,92.0,104.0,0.00026626529870554805
Ay21uITPq3Vi,Active,0,41,0,1,701,,0,0,0,92.0,104.0,0.00026626529870554805
KUT4TZZhKPvl,Active,0,41,0,0,0,,30,32,1,-164.0,-7.0,0.0013509844186793108
9ceRlnCaOOZF,Active,0,41,0,0,0,,0,0,1,-164.0,-7.0,0.0012892123441404187
L8xr0BYdOTqM,Active,0,41,0,0,0,,0,0,1,-164.0,-7.0,0.0004508411990332797
ZWzCulpp3wk7,Active,0,42,0,1,0,,55,6,1,714.0,1036.0,0.001706355499169049
9TJ8ZYx5F9L6,Active,0,42,0,1,0,,0,0,1,714.0,1036.0,4.131652167416178e-05
YIr3eESdcvZM,Active,0,42,0,1,0,,25,4,0,99.0,191.0,0.0003163641958963126
dddyXk9CGyr2,Active,0,42,0,1,0,,0,0,0,99.0,191.0,5.78614417463541e-05
jplesfoXrGmT,Active,0,42,0,0,685,,0,0,1,7.0,7.0,0.00010884572111535817
VJb2qdGmL1wl,Active,0,42,1,1,792,,0,0,0,25210.0,25904.0,0.00019076024182140827
sviZFKUUqgEz,Active,0,42,1,1,792,,0,0,0,25210.0,25904.0,0.00019076024182140827
C4IyEX8WVGPv,Active,0,42,0,1,731,,0,0,0,1097.0,1078.0,0.0002776720211841166
buddPRpGIWSS,Active,0,42,0,1,731,,0,0,0,1097.0,1078.0,0.0002776720211841166
f54kCh36ihdP,Active,0,42,0,0,815,,0,0,0,17518.0,22540.0,0.00010911821300396696
NTmiUfNuTlRn,Active,0,42,0,0,815,,0,0,0,17518.0,22540.0,0.00010911821300396696
aaN0toZzLZKU,Active,0,42,0,0,815,,0,0,0,17518.0,22540.0,0.00010911821300396696
dY7Iojpt7OYn,Active,0,42,1,1,0,,0,0,0,30.0,30.0,3.1357503758044913e-05
Ult4HlOYyl5K,Active,0,42,1,1,0,,0,0,0,30.0,30.0,3.1357503758044913e-05
dChFMLMMfOJq,Active,0,42,0,1,580,,34,25,6,313.0,229.0,0.003435150550128101
RIN5bKXBSJAI,Active,0,42,0,1,580,,0,0,6,313.0,229.0,0.00038254016544669867
6xCcFpXuzxEw,Active,0,42,0,0,650,,0,0,0,1028.0,27.0,4.0264352719532326e-05
ruwFaiTeDTD3,Active,0,42,1,0,0,,0,0,0,48.0,82.0,1.9792989405686967e-05
cJBQvsijNRjs,Active,0,42,0,1,664,,0,0,0,200.0,200.0,0.00010122014646185562
vWeXU6FuhsNM,Active,0,42,0,1,664,,0,0,0,200.0,200.0,0.00010122014646185562
46xtInOjmpRj,Active,0,42,1,1,722,,0,0,0,44.0,44.0,0.00015333897317759693
rUroJnJh4v35,Active,0,42,1,1,722,,0,0,0,44.0,44.0,0.00015333897317759693
EZ9eisdHMyUG,Active,0,42,0,1,793,,0,0,0,184.0,5.0,0.0002623078180477023
RykNbt8u3bCV,Active,0,42,1,1,734,,6,1,0,7524.0,7896.0,0.0011657875729724765
8N1xrqf97gyq,Active,0,42,1,1,734,,0,0,0,7524.0,7896.0,0.00015333897317759693
16voTH1MCiK9,Active,0,42,1,1,662,,1,3,0,107.0,15.0,0.00017528868920635432
ETi4nap0PhZp,Active,0,42,1,1,662,,0,0,0,107.0,15.0,6.001868314342573e-05
qN1PPxiv8XEm,Active,0,42,0,1,804,,0,0,0,38537.0,40967.0,0.0002623078180477023
1CDSRXxR1Qy1,Active,0,42,0,1,804,,0,0,0,38537.0,40967.0,0.0002623078180477023
yKbTuMUwbW99,Active,0,42,0,1,0,,2,3,0,177.0,129.0,0.00019177184731233865
m4WI3IzNfdvZ,Active,0,42,0,1,0,,0,0,0,177.0,129.0,5.78614417463541e-05
M8efyJZp12Ox,Active,0,42,0,1,719,,4,4,1,7775.0,7342.0,5.4166594792687484e-05
RxLPiGeQRfyB,Active,0,42,0,1,719,,0,0,1,7775.0,7342.0,0.00012489322398323566
ioCOlEChfbjs,Active,0,42,0,1,789,1.0,1,1,0,2962.0,2606.0,0.0007460445631295443
0NIYknSgtz0f,Active,0,42,0,1,789,,0,0,0,2962.0,2606.0,0.0002623078180477023
xVSKCDaWufmv,Active,0,42,1,1,601,,7,5,1,481.0,94.0,0.00017244227638002485
woqGdeVzmEwM,Active,0,42,1,1,601,,0,0,1,481.0,94.0,4.4799169700127095e-05
J9e9JAuOrGpg,Active,0,42,0,1,0,,1,1,13,1479.0,1366.0,0.00012195193266961724
Kp3s3G1AGkhP,Active,0,42,0,1,0,,0,0,13,1479.0,1366.0,0.00012195193266961724
tvknpXNUBkdE,Active,0,42,0,1,0,,0,0,0,223.0,176.0,5.78614417463541e-05
63VJTGI6BYFB,Active,0,42,1,1,720,,0,0,0,30.0,30.0,0.00015333897317759693
m4gBHyb6418O,Active,0,42,1,1,720,,0,0,0,30.0,30.0,0.00015333897317759693
LxueZZPSOaWD,Active,0,42,1,1,767,,0,0,0,6.0,6.0,0.00019076024182140827
bknLUWUmN5sn,Active,0,42,1,1,767,,0,0,0,6.0,6.0,0.00019076024182140827
DCg8LkxHXsfD,Active,0,42,1,1,726,1.0,0,0,0,701.0,922.0,0.0011277389712631702
GXJEQn22ftPA,Active,0,42,1,1,726,,0,0,0,701.0,922.0,0.00015333897317759693
CbkoMdPGOcBP,Active,0,42,1,1,695,,28,3,0,129.0,143.0,0.0027888850308954716
Oei8nIc8rJhY,Active,0,42,1,1,695,,0,0,0,129.0,143.0,0.00015333897317759693
65NaCfRxlKOd,Active,0,42,1,0,0,,0,0,1,78.0,78.0,3.8529706216650084e-05
arh6adXQ2MSF,Active,0,42,0,0,822,,0,0,0,139671.0,118923.0,0.00010911821300396696
s06lv8Lqp9vE,Active,0,42,0,0,822,,0,0,0,139671.0,118923.0,0.00010911821300396696
PvNSoS3Zdbj2,Active,0,42,1,1,0,,0,0,0,62.0,62.0,3.1357503758044913e-05
GqpPymckS7Ry,Active,0,42,1,1,0,,0,0,0,62.0,62.0,3.1357503758044913e-05
T0kZpbBHDoBD,Active,0,42,0,1,740,,0,0,0,1675.0,2145.0,0.0002623078180477023
jh5GsSisMHP9,Active,0,42,0,1,740,,0,0,0,1675.0,2145.0,0.0002623078180477023
674YeBeMzrtK,Active,0,42,0,1,715,,0,0,0,15.0,15.0,0.0002776720211841166
4cLK6r9A3QDp,Active,0,42,1,0,662,,0,0,0,53.0,92.0,3.5242537705926225e-05
tUrqLFCHarY4,Active,0,42,0,1,0,,1,2,4,5303.0,9424.0,0.0005727816023863852
tt406Fl3Utfg,Active,0,42,0,1,0,,0,0,4,5303.0,9424.0,0.00012195193266961724
mFr4Wrlagr5d,Active,0,42,1,0,771,,0,0,0,5.0,5.0,8.732036803849041e-05
rb1GHTh3CJGP,Active,0,42,0,1,0,,0,0,0,982.0,984.0,5.78614417463541e-05
3cs23yulCbU5,Active,0,42,1,0,783,,0,0,0,5.0,5.0,8.732036803849041e-05
KXlLOg9fEk3J,Active,0,42,0,1,0,,1,1,0,6682.0,6427.0,5.78614417463541e-05
iIYRkbAFmqWZ,Active,0,42,0,1,0,,0,0,0,6682.0,6427.0,5.78614417463541e-05
KMdjgt9Nmh7Q,Active,0,42,1,1,785,,0,0,0,19.0,19.0,0.00019076024182140827
n5DzSYpovZHJ,Active,0,42,1,1,785,,0,0,0,19.0,19.0,0.00019076024182140827
TtQJXVTtvwKl,Active,0,42,0,1,718,,0,0,0,11252.0,10373.0,0.0002776720211841166
KiaJFEe3riWB,Active,0,42,0,1,718,,0,0,0,11252.0,10373.0,0.0002776720211841166
QZFvOZcGapiA,Active,0,42,1,0,632,,21,9,0,18.0,19.0,0.00046057888539507985
GEKNnJ8i5fUC,Active,0,42,1,0,632,,0,0,0,18.0,19.0,3.5242537705926225e-05
QOLtQjxZYLRz,Active,0,42,1,0,632,,0,0,0,18.0,19.0,3.5242537705926225e-05
lcqBcY2I5dcw,Active,0,42,0,0,740,,0,0,0,635.0,660.0,0.00010911821300396696
aAQT3I5WiyWf,Active,0,42,1,0,724,,0,0,0,9.0,9.0,7.138422370189801e-05
71E5QWMx29bd,Active,0,42,1,1,790,1.0,0,0,0,26844.0,28713.0,0.001053375075571239
wXE9XuU3DIAJ,Active,0,42,1,1,790,,0,0,0,26844.0,28713.0,0.00019076024182140827
SibmvU28xYxW,Active,0,42,1,1,702,,0,0,0,1812.0,2068.0,0.00015333897317759693
xpch9SlT94k5,Active,0,42,1,1,702,,0,0,0,1812.0,2068.0,0.00015333897317759693
lffOSFatp5Qb,Active,0,42,1,0,736,,0,0,0,246.0,271.0,7.138422370189801e-05
wEgti3Rsv4C3,Active,0,42,0,1,0,,0,0,0,594.0,594.0,5.78614417463541e-05
JFotndK5QVnZ,Active,0,42,0,1,0,,0,0,0,594.0,594.0,5.78614417463541e-05
ofo7QAQNIeMv,Active,0,42,0,1,547,,70,74,10,-728.0,-340.0,0.0029218485915410144
3t3DpAN6PHmv,Active,0,42,0,1,547,,0,0,10,-728.0,-340.0,0.028736311927635417
vwx9dvrmhsFZ,Active,0,42,1,0,699,,0,0,0,40.0,40.0,7.138422370189801e-05
WelINL7qvfGf,Active,0,42,1,1,793,,0,0,0,4310.0,2753.0,0.00019076024182140827
FLMb6uQKvayW,Active,0,42,1,1,793,,0,0,0,4310.0,2753.0,0.00019076024182140827
gwgtrzKJyyKL,Active,0,42,0,1,677,,37,1,2,1244.0,1198.0,0.00115646468475461
PSL0POdrkjNy,Active,0,42,0,1,677,,0,0,2,1244.0,1198.0,0.0002594662946648896
CyfQwIjnW35z,Active,0,42,0,0,729,,3,3,0,21447.0,21123.0,0.0019128269706304136
yYXZXow2ybZH,Active,0,42,0,0,729,,1,1,0,21447.0,21123.0,8.332756988238543e-05
qD9C4q3uNd4O,Active,0,42,0,0,729,,0,0,0,21447.0,21123.0,8.332756988238543e-05
R2qumyVMLHSY,Active,0,42,1,0,733,,0,0,1,5.0,5.0,0.00012004783638985828
okNiuwwrkso6,Active,0,42,0,1,0,,2,3,6,72.0,72.0,0.0005067632300779223
ytdsXRAGxdrO,Active,0,42,1,0,0,,0,0,0,32587.0,34846.0,1.9792989405686967e-05
7vwfRhEnyI85,Active,0,42,1,0,0,,0,0,0,32587.0,34846.0,1.9792989405686967e-05
T8wzbtEp1ek3,Active,0,42,1,0,744,,2,19,0,9030.0,8110.0,0.0010925891110673547
1v7xMIQ70ttb,Active,0,42,1,0,744,,0,0,0,9030.0,8110.0,8.732036803849041e-05
Na4kCf9ncTAl,Active,0,42,1,0,744,,0,0,0,9030.0,8110.0,8.732036803849041e-05
siiHqExKr7Hu,Active,0,42,1,1,595,,1,7,4,167.0,231.0,0.0011312562273815274
qqCTAF1pVTcn,Active,0,42,1,1,595,,0,0,4,167.0,231.0,0.0003515185380820185
xY4RXNktYabl,Active,0,42,1,0,716,,0,0,0,5.0,5.0,7.138422370189801e-05
aKQiBp23al6l,Active,0,42,0,1,733,,0,0,0,9409.0,9892.0,0.0002776720211841166
XXiKZiLQMluR,Active,0,42,0,1,733,,0,0,0,9409.0,9892.0,0.0002776720211841166
qhuRj0HiFaVJ,Active,0,42,1,1,695,,0,0,0,35.0,35.0,0.00015333897317759693
u3BbcNvcrGRr,Active,0,42,1,1,695,,0,0,0,35.0,35.0,0.00015333897317759693
xBP990mYnBo4,Active,0,42,1,0,0,,0,0,0,6879.0,6098.0,1.9792989405686967e-05
J66x85yifjVI,Active,0,42,1,0,0,,0,0,0,6879.0,6098.0,1.9792989405686967e-05
TO6MeEecxo0H,Active,0,42,1,0,0,,0,0,0,6879.0,6098.0,1.9792989405686967e-05
USWS2Fjj9pk9,Active,0,42,0,1,666,,0,0,0,8534.0,9357.0,0.00010122014646185562
VOa19j3vtmzV,Active,0,42,0,1,666,,0,0,0,8534.0,9357.0,0.00010122014646185562
isbRL9V78OAM,Active,0,42,0,1,586,,3,2,0,366.0,436.0,0.001936748973093927
RjwaaXO9wnbc,Active,0,42,0,1,586,,0,0,0,366.0,436.0,0.00039954131352715194
kooaoZduiRvu,Active,0,42,0,1,787,,0,0,0,5295.0,5961.0,0.0002623078180477023
Ztjbnx27Px8f,Active,0,42,0,1,787,,0,0,0,5295.0,5961.0,0.0002623078180477023
pOUhQBBMJGZk,Active,0,42,0,1,771,,0,0,0,231790.0,238125.0,0.0002623078180477023
C7sVoHhvcHEp,Active,0,42,0,1,771,,0,0,0,231790.0,238125.0,0.0002623078180477023
dHkoZtgTDdBg,Active,0,42,1,1,0,,0,0,0,4184.0,4276.0,3.1357503758044913e-05
6rl5E0wXYj7h,Active,0,42,1,1,0,,0,0,0,4184.0,4276.0,3.1357503758044913e-05
gsrsA50NLbMZ,Active,0,42,1,1,731,,0,0,0,49.0,45.0,0.00015333897317759693
kWbQEWRIUb73,Active,0,42,1,1,731,,0,0,0,49.0,45.0,0.00015333897317759693
vGC2klWWKXGl,Active,0,42,1,1,759,,1,1,0,12400.0,16489.0,0.00019076024182140827
Lmw1CbP4GAJX,Active,0,42,1,1,759,,0,0,0,12400.0,16489.0,0.00019076024182140827
PAoMnFAM4m8i,Active,0,42,0,0,0,,0,0,0,123.0,17.0,2.5128034394583665e-05
b0WK9XGNQnXX,Active,0,42,1,0,763,,0,0,0,43.0,10.0,8.732036803849041e-05
TK6GWGQqwhFl,Active,0,42,0,1,749,,0,0,0,28805.0,21905.0,0.0002623078180477023
7c7gMvrQW5Xm,Active,0,42,0,0,559,,11,5,7,2043.0,3293.0,0.016930413991262747
7tlPPuX5iLrY,Active,0,42,0,0,559,,0,0,7,2043.0,3293.0,0.0004259580746293068
KmiwhqN9JPYi,Active,0,42,0,0,559,,0,0,7,2043.0,3293.0,0.0004259580746293068
lEWCGppglpyM,Active,0,42,0,1,634,,0,0,0,6965.0,8529.0,0.00010122014646185562
pTmzx3k6CPP0,Active,0,42,0,1,634,,0,0,0,6965.0,8529.0,0.00010122014646185562
cohwE7yaNfPO,Active,0,42,0,0,723,,10,42,0,4717.0,6941.0,0.001611292944289744
hILHqm5n8ZJb,Active,0,42,0,0,723,,0,0,0,4717.0,6941.0,8.332756988238543e-05
WN3A7DQIzqBo,Active,0,42,0,1,733,,0,0,0,32000.0,31663.0,0.0002776720211841166
G7CaPP3hxl3w,Active,0,42,0,1,733,,0,0,0,32000.0,31663.0,0.0002776720211841166
GTIO8c485L7y,Active,0,42,1,0,812,,0,0,0,78654.0,78843.0,8.732036803849041e-05
VP5BJcZjAPj9,Active,0,42,1,0,812,,0,0,0,78654.0,78843.0,8.732036803849041e-05
M6rZ8qY6lZEz,Active,0,42,1,0,812,,0,0,0,78654.0,78843.0,8.732036803849041e-05
GSX1mUDXEWzi,Active,0,42,0,0,0,,7,9,0,2724.0,3281.0,0.00044594943756237626
MtdDvOllArRY,Active,0,42,0,0,0,,0,0,0,2724.0,3281.0,2.5128034394583665e-05
EDLpkw5EkcLr,Active,0,42,0,0,0,,0,0,0,2724.0,3281.0,2.5128034394583665e-05
oDl8QthOLtw2,Active,0,42,1,1,738,,0,0,0,26573.0,28856.0,0.00015333897317759693
TnwDbnM22a1L,Active,0,42,1,1,738,,0,0,0,26573.0,28856.0,0.00015333897317759693
ukSL5I2ksjCP,Active,0,42,1,1,729,,0,0,0,11852.0,12116.0,0.00015333897317759693
jRyBuAr47OVH,Active,0,42,1,1,729,,0,0,0,11852.0,12116.0,0.00015333897317759693
PgUnjtaSSSzP,Active,0,42,1,1,712,,0,0,0,1824.0,1651.0,0.00015333897317759693
hbx5KvFoADPr,Active,0,42,1,1,712,,0,0,0,1824.0,1651.0,0.00015333897317759693
niSgAVUcGcpC,Active,0,42,0,1,819,,0,0,0,8092.0,6909.0,0.0002623078180477023
juqbsuBooaZT,Active,0,42,0,1,819,,0,0,0,8092.0,6909.0,0.0002623078180477023
aA6sh5PccCUu,Active,0,41,0,0,637,,11,6,0,5834.0,4726.0,0.0008747518295422196
2ifiXkllUKaY,Active,0,41,0,0,637,,0,0,0,5834.0,4726.0,5.04734598507639e-05
Edxnszl42fvf,Active,0,41,0,0,637,,0,0,0,5834.0,4726.0,5.04734598507639e-05
5dYfqv83MtDt,Active,0,41,0,0,637,,0,0,0,5834.0,4726.0,5.04734598507639e-05
usS63kRMiodV,Active,0,41,0,0,637,,0,0,0,5834.0,4726.0,5.04734598507639e-05
s9W05SUaKFmp,Active,0,41,0,1,799,,0,0,0,16786.0,19373.0,0.0002623078180477023
creALueCQbhc,Active,0,41,0,1,799,,0,0,0,16786.0,19373.0,0.0002623078180477023
SimPkfEiBb7t,Active,0,41,0,0,824,,0,0,0,163620.0,169764.0,0.00010911821300396696
eKPbx1Wdrle7,Active,0,41,0,0,824,,0,0,0,163620.0,169764.0,0.00010911821300396696
G5SQBpWhCMx2,Active,0,41,1,1,0,,0,0,0,734.0,727.0,3.1357503758044913e-05
FgP8yVwt4n2x,Active,0,41,1,1,0,,0,0,0,734.0,727.0,3.1357503758044913e-05
zKAWfwoFbIWB,Active,0,41,0,1,507,1.0,86,11,5,181.0,378.0,0.0020756903958530676
0uh3h7QUqq0r,Active,0,41,0,1,507,,0,0,5,181.0,378.0,0.0026412464726441364
bn9QxJ9fpCrH,Active,0,41,0,1,693,,31,1,1,864.0,864.0,0.0006004711030982435
FtCyXW2hUAlr,Active,0,41,0,1,693,,0,0,1,864.0,864.0,0.00011976189125562087
jy4j2HjnnAqV,Active,0,41,0,0,713,,0,0,0,2238.0,3458.0,7.99038534751162e-05
W22heI0w6ulF,Active,0,41,0,0,713,,29,23,0,2238.0,3458.0,0.004321027590201114
6eVE6FTGSE7U,Active,0,41,0,0,713,,0,0,0,2238.0,3458.0,7.99038534751162e-05
sRkLGCyDcAWL,Active,0,41,0,0,713,,0,0,0,2238.0,3458.0,7.99038534751162e-05
yxRtlhtUU9Yh,Active,0,41,0,1,0,,6,7,3,214.0,195.0,0.00226112310226853
Ws6VWd6XTbaQ,Active,0,41,0,1,0,,0,0,3,214.0,195.0,0.00015286990674212575
BnWwTNelDnWa,Active,0,41,0,1,802,,0,0,0,27195.0,27207.0,0.0002623078180477023
JVWFR1SQb8fx,Active,0,41,0,1,802,,0,0,0,27195.0,27207.0,0.0002623078180477023
dwzM7SiP8XGV,Active,0,41,1,1,760,,0,0,0,22.0,22.0,0.00019076024182140827
BQ47sY1j7Y9z,Active,0,41,1,1,760,,0,0,0,22.0,22.0,0.00019076024182140827
JH8Dv0ms5g7a,Active,0,41,0,1,601,,0,0,9,4277.0,4887.0,0.0003252358001191169
BjJMgsVe3pD7,Active,0,41,0,1,601,,0,0,9,4277.0,4887.0,0.0003252358001191169
QHpMo4v0R3gB,Active,0,41,0,0,593,,3,12,2,145.0,277.0,0.002758896254283225
1WiVfiv9bboJ,Active,0,41,0,0,593,,0,0,2,145.0,277.0,0.0005339075578376651
KAbbeILpese2,Active,0,41,0,0,593,,0,0,2,145.0,277.0,0.0005339075578376651
I6jbnFV8GXdz,Active,0,41,0,1,678,,0,0,6,5.0,5.0,0.0003252358001191169
WPrppoqegzOi,Active,0,41,0,0,0,,0,0,0,83339.0,84194.0,3.1499417673330754e-05
4mrvWLezwZo7,Active,0,41,0,0,0,,0,0,0,83339.0,84194.0,3.1499417673330754e-05
EXblM1rCNd7z,Active,0,41,0,0,0,,0,0,0,83339.0,84194.0,3.1499417673330754e-05
39Du1HazEpFX,Active,0,41,0,1,0,,14,32,0,799.0,858.0,0.0017363812075927854
bazVC52WaOjL,Active,0,41,0,1,0,,0,0,0,799.0,858.0,7.253192598000169e-05
r3tkUqwat8C0,Active,0,41,0,1,822,,0,0,3,774.0,891.0,0.00043673033360391855
7vZMUJqF4j06,Active,0,41,0,1,822,,0,0,3,774.0,891.0,0.00043673033360391855
hLpvSGVADfeY,Active,0,41,0,0,619,,0,0,0,588.0,695.0,5.04734598507639e-05
rRXPuufExyZ9,Active,0,41,1,0,820,,0,0,0,6982.0,7037.0,8.732036803849041e-05
3IzmY8wY43YX,Active,0,41,1,0,820,,0,0,0,6982.0,7037.0,8.732036803849041e-05
Q4PHyME3VzHx,Active,0,41,1,0,820,,0,0,0,6982.0,7037.0,8.732036803849041e-05
l9680Lu0gzgU,Active,0,41,1,0,820,,0,0,0,6982.0,7037.0,8.732036803849041e-05
gC3ltKHeO4wr,Active,0,41,0,1,0,,0,0,3,123.0,240.0,0.00015286990674212575
VsTsVpjy27z6,Active,0,41,0,1,590,,6,4,8,10771.0,13867.0,0.01909437714816504
TW64cWbcl0ac,Active,0,41,0,1,590,,0,0,8,10771.0,13867.0,0.0004794921260327101
FRmmDAogjlDD,Active,0,41,0,1,0,,29,1,0,152.0,113.0,0.0015292444732040167
tSxtV2xsNsMF,Active,0,41,0,1,0,,0,0,0,152.0,113.0,7.253192598000169e-05
igMD3XiaBgbl,Active,0,41,0,1,682,,6,4,0,2959.0,3512.0,0.0029100622267628252
wWj4LWja7yV5,Active,0,41,0,1,682,,0,0,0,2959.0,3512.0,0.00026626529870554805
